id,sigla,nombre_espanol,nombre_original,autores_originales,adaptacion_hispana,eje_codigo,eje_numero,eje_nombre,constructo,tema_principal,temas_secundarios,sinonimos_busqueda,tipo_instrumento_categoria,tipo_instrumento_detalle,funcion_clinica_categoria,poblacion,franjas_etarias,tiempo_administracion,formato_respuesta,acceso_categoria,regimen_licencia,protocolo_disponible,carpeta_relativa,archivo_ficha_tecnica,archivo_protocolo,resumen_clinico
via_96,VIA,Índice de Aculturación de Vancouver,"Vancouver Index of Acculturation (VIA; Ryder, Alden & Paulhus, 2000).","Andrew G. Ryder, Ph.D., Lynn E. Alden, Ph.D. y Delroy L. Paulhus, Ph.D. (UBC, Canadá).",Ozer (2015); Martínez et al. (2018); España y Latinoamérica.,Eje III,3,"Personalidad, identidad y valores",Identidad cultural y Aculturación,Identidad y valores,,identidad personal; valores morales; autoconcepto; autoestima; identidad social; identidad de género; valores éticos,Autoinforme,Autoinforme de 20 reactivos balanceados emparejados en escala Likert de 9 puntos (1 a 9).,Diagnóstico y severidad,Migrantes y minorías étnicas,adultos,5 a 8 minutos de autoadministración sencilla.,Escala de respuesta estructurada psicométrica,abierto,Sí,NO,Eje III/VIA,VIA_ficha_tecnica.pdf,,Cuestionario de autoinforme · 20 ítems · Likert de 9 puntos · 2 dimensiones
ismi_98,ISMI,Escala de Estigma Internalizado de la Enfermedad Mental,"Internalized Stigma of Mental Illness Scale (ISMI; Ritsher et al., 2003).","Dra. Jennifer K. Ritsher (Boyd), Paul G. Otilingam y Michael Grajales (UCSF, EE. UU.).","Bengochea-Seco et al. (2018), *Rev. Psiquiatr. Salud Ment.*; Martín-Pérez et al., España.",Eje III,3,"Personalidad, identidad y valores",Estigma y discriminación,Apoyo social y familia,,red de apoyo; funcionamiento familiar; dinámica de pareja,Autoinforme,Autoinforme multidimensional de 29 reactivos con escala Likert de 4 puntos (1 a 4).,Diagnóstico y severidad,Pacientes con trastornos psiquiátricos,adultos,8 a 12 minutos en autoadministración.,Escala de respuesta estructurada psicométrica,abierto,Sí,SI,Eje III/ISMI,ISMI_ficha_tecnica.pdf,ISMI_protocolo.pdf,Cuestionario de autoinforme · 29 ítems · Likert de 4 puntos · 5 dimensiones
eod_99,EOD,Escala de Experiencias de Discriminación,"Experiences of Discrimination Measure (EOD; Krieger et al., 2005).","Dra. Nancy Krieger y colaboradores (Harvard School of Public Health, EE. UU.).","Agudelo-Suárez et al. (2011), Universidad de Alicante; Borrell et al., España.",Eje III,3,"Personalidad, identidad y valores",Estigma y discriminación,Apoyo social y familia,,red de apoyo; funcionamiento familiar; dinámica de pareja,Autoinforme,Cuestionario de autoinforme de 9 dominios con gradación de frecuencia y módulo de afrontamiento.,Diagnóstico y severidad,Adultos y minorías,adultos,5 a 8 minutos en autoadministración.,Escala de respuesta estructurada psicométrica,abierto,Sí,SI,Eje III/EOD,EOD_ficha_tecnica.pdf,EOD_protocolo.pdf,Cuestionario de autoinforme · 9 ítems · Escala Likert de frecuencia · Unidimensional
whodas_2.0_100,WHODAS 2.0,Cuestionario para la Evaluación de Discapacidad de la OMS 2.0,"World Health Organization Disability Assessment Schedule 2.0 (Üstün et al., 2010).","Organización Mundial de la Salud (Grupo de Clasificación, Terminología y Estándares).",José Luis Vázquez-Barquero et al. (2006); CIBERSAM / Ministerio de Sanidad de España.,Eje IV,4,"Funcionamiento, adaptación y recursos","Funcionamiento general, Discapacidad y Actividades de la vida diaria",Funcionamiento y discapacidad,,funcionalidad; discapacidad intelectual; discapacidad física; discapacidad psíquica; adaptabilidad; autonomía,Autoinforme,Cuestionario estandarizado multidimensional (forma completa 36 ítems o breve 12 ítems).,Diagnóstico y severidad,Adultos (≥18 años),adultos,15 a 20 minutos (versión 36 ítems) o 5 minutos (versión 12 ítems).,Escala Likert de 5 puntos (1 = Ninguna dificultad a 5 = Extrema o no puede hacerlo).,abierto,Sí,SI,Eje IV/WHODAS 2.0,WHODAS 2.0_ficha_tecnica.pdf,WHODAS 2.0_protocolo.pdf,Cuestionario de autoinforme o · 36 ítems · Likert de 5 puntos · 6 dimensiones
indice_de_barth_101,BARTHEL,Índice de Barthel,"The Barthel Index (Mahoney & Barthel, 1965).","Florence I. Mahoney, M.D. y Dorothea W. Barthel, P.T. (Maryland State Health Department, EE.UU.).",Baztán et al. (1993); Cid-Ruzafa y Damián-Moreno (1997); España y Latinoamérica.,Eje IV,4,"Funcionamiento, adaptación y recursos","Funcionamiento general, Discapacidad y Actividades de la vida diaria",Funcionamiento y discapacidad,,funcionalidad; discapacidad intelectual; discapacidad física; discapacidad psíquica; adaptabilidad; autonomía,Observacional / Registro conductual,Heteroinforme de observación clínica / entrevista directa de 10 reactivos conductuales.,Diagnóstico y severidad,Pacientes geriátricos o con afectación neurológica,mayores,5 a 10 minutos de administración por profesional sanitario o cuidador formado.,Escala de respuesta estructurada psicométrica,abierto,Sí,SI,Eje IV/BARTHEL,BARTHEL_ficha_tecnica.pdf,BARTHEL_protocolo.pdf,Escala heteroadministrada o por · 10 ítems · Puntuaciones ponderadas por ítem · Unidimensional
escala_de_lawton_102,Escala de Lawton,Escala de Lawton y Brody,"Instrumental Activities of Daily Living Scale (IADL; Lawton & Brody, 1969).","M. Powell Lawton, Ph.D. y Elaine M. Brody, M.S.W. (Philadelphia Geriatric Center, EE.UU.).",Cid-Ruzafa y Damián-Moreno (1997); Pérez-Martínez et al. (2008); España y Latinoamérica.,Eje IV,4,"Funcionamiento, adaptación y recursos","Funcionamiento general, Discapacidad y Actividades de la vida diaria",Funcionamiento y discapacidad,,funcionalidad; discapacidad intelectual; discapacidad física; discapacidad psíquica; adaptabilidad; autonomía,Observacional / Registro conductual,Heteroinforme / juicio clínico de 8 ítems conductuales aplicado al paciente o cuidador.,Diagnóstico y severidad,Mayores y pacientes cognitivos,mayores,5 a 10 minutos de administración semiestructurada.,Escala de respuesta estructurada psicométrica,abierto,Sí,SI,Eje IV/Escala de Lawton,Escala de Lawton_ficha_tecnica.pdf,Escala de Lawton_protocolo.pdf,Cuestionario heteroadministrada o · 8 ítems · Escala tricotómica adaptado · Unidimensional
chte_103,CHTE,Cuestionario de Hábitos y Técnicas de Estudio,"Cuestionario de Hábitos y Técnicas de Estudio (Álvarez González & Fernández Valentín, 1990).","Manuel Álvarez González, Ph.D. y Rafael Fernández Valentín (Universidad de Barcelona / TEA).",Adaptación y baremación en población hispanohablante,Eje IV,4,"Funcionamiento, adaptación y recursos","Rendimiento académico, Hábitos de estudio y Adaptación escolar",Rendimiento académico,,rendimiento académico; desempeño académico; aptitud académica; rendimiento escolar; rendimiento cognitivo; rendimiento intelectual,Autoinforme,Autoinforme estructurado de 56 reactivos con respuesta dicotómica (Sí / No).,Diagnóstico y severidad,Estudiantes (Primaria a Secundaria),niños; adolescentes,15 a 25 minutos de autoadministración individual o colectiva en aula.,Escala de respuesta estructurada psicométrica,academico,No,NO,Eje IV/CHTE,CHTE_ficha_tecnica.pdf,,Cuestionario de autoinforme · 56 ítems · Dicotómica (Sí/No) · 7 dimensiones
basc-3_104,BASC-3,Sistema de Evaluación de la Conducta de Niños y Adolescentes (Subescalas de Adaptación),"Behavior Assessment System for Children, 3rd Edition (BASC-3; Reynolds & Kamphaus, 2015).","Cecil R. Reynolds, Ph.D. y Randy W. Kamphaus, Ph.D. (Pearson Assessment, EE.UU.).","González, Fernández-Pinto, Santamaría et al.; Pearson Clinical España / Hogrefe TEA.",Eje IV,4,"Funcionamiento, adaptación y recursos","Rendimiento académico, Hábitos de estudio y Adaptación escolar",Rendimiento académico,,rendimiento académico; desempeño académico; aptitud académica; rendimiento escolar; rendimiento cognitivo; rendimiento intelectual,Autoinforme,"Batería multimétodo y multifuente: Autoinforme (SRP), Padres (PRS) y Tutores/Profesores (TRS).",Diagnóstico y severidad,3 a 18 años,niños; adolescentes,15 a 25 minutos por cuestionario (aproximadamente 100 a 190 reactivos según forma).,Escala de respuesta estructurada psicométrica,comercial,No (Pearson),NO,Eje IV/BASC-3,BASC-3_ficha_tecnica.pdf,,Cuestionario multimétodo · Variable según versión · Likert de 4 puntos · Varias escalas adaptativas
mbi_105,MBI,Inventario de Burnout de Maslach,"Maslach Burnout Inventory (MBI; Maslach & Jackson, 1981, 1986, 1996).","Christina Maslach, Ph.D. y Susan E. Jackson, Ph.D. (Univ. of California, Berkeley / Rutgers).","Nicolás Seisdedos (TEA Ediciones, 1997); Gil-Monte y Peiró (1997, 1999); España y LatAm.",Eje IV,4,"Funcionamiento, adaptación y recursos","Desempeño laboral, Burnout, Engagement y Adaptación ocupacional",Desempeño laboral y burnout,,agotamiento laboral; engagement; estrés laboral,Autoinforme,Autoinforme de 22 reactivos balanceados con escala de frecuencia de 7 niveles (0 a 6).,Diagnóstico y severidad,Trabajadores,adultos,10 a 15 minutos en autoadministración individual o cribados laborales colectivos.,Escala de respuesta estructurada psicométrica,comercial,"No (Licencia Mind Garden), aunque a menudo usado libremente en investigación con versiones reducidas.",NO,Eje IV/MBI,MBI_ficha_tecnica.pdf,,Cuestionario de autoinforme · 22 ítems · Likert de 7 puntos · 3 dimensiones
uwes_106,UWES,Escala de Engagement en el Trabajo de Utrecht,"Utrecht Work Engagement Scale (UWES; Schaufeli & Bakker, 2003).","Wilmar B. Schaufeli, Ph.D. y Arnold B. Bakker, Ph.D. (Utrecht University).","Marisa Salanova, Isabel Llorens, Susana Peiró y Rosa Grau (2000); Univ. Jaume I, España.",Eje IV,4,"Funcionamiento, adaptación y recursos","Desempeño laboral, Burnout, Engagement y Adaptación ocupacional",Desempeño laboral y burnout,,agotamiento laboral; engagement; estrés laboral,Autoinforme,Cuestionario de autoinforme tridimensional (17 reactivos o forma breve de 9 reactivos).,Diagnóstico y severidad,Trabajadores,adultos,5 a 8 minutos (UWES-17) o 2 a 3 minutos (UWES-9).,Escala de frecuencia ordinal de 7 niveles (0 = Nunca a 6 = Siempre / Todos los días).,abierto,Sí,SI,Eje IV/UWES,UWES_ficha_tecnica.pdf,UWES_protocolo.pdf,Cuestionario de autoinforme · 17 ítems · Likert de 7 puntos · 3 dimensiones
mos-sss_107,MOS-SSS,Cuestionario de Apoyo Social del Medical Outcomes Study,"Medical Outcomes Study Social Support Survey (MOS-SSS; Sherbourne & Stewart, 1991).","Cathy Donald Sherbourne, Ph.D. y Anita L. Stewart, Ph.D. (RAND Corporation, EE.UU.).",De la Revilla et al. (1991); Rodríguez-Marín et al. (1993); Bellón et al. (1996); España.,Eje IV,4,"Funcionamiento, adaptación y recursos",Apoyo social y Funcionamiento familiar,Apoyo social y familia,,red de apoyo; funcionamiento familiar; dinámica de pareja,Autoinforme,Autoinforme de 19 reactivos graduados con escala Likert de 5 puntos (1 a 5) + 1 ítem de red social.,Diagnóstico y severidad,Adultos (frecuente en pacientes crónicos),adultos,5 a 8 minutos de autoadministración sencilla.,Escala de respuesta estructurada psicométrica,abierto,Sí,SI,Eje IV/MOS-SSS,MOS-SSS_ficha_tecnica.pdf,MOS-SSS_protocolo.pdf,Cuestionario de autoinforme · 19 ítems · Likert de 5 puntos · 4 dimensiones
faces-iv_108,FACES-IV,Escala de Cohesión y Adaptabilidad Familiar,"Family Adaptability and Cohesion Evaluation Scales IV (FACES-IV; Olson, 2011).","Dr. David H. Olson, Ph.D. (University of Minnesota / Life Innovations, EE.UU.).","Rivero, Martínez-Pampliega y Olson (2010); Martínez-Pampliega et al. (2017); España.",Eje IV,4,"Funcionamiento, adaptación y recursos",Apoyo social y Funcionamiento familiar,Apoyo social y familia,,red de apoyo; funcionamiento familiar; dinámica de pareja,Autoinforme,Autoinforme de 42 reactivos estructurados en 6 escalas con escala Likert de 5 puntos (1 a 5).,Diagnóstico y severidad,"Familias (padres, adolescentes)",adolescentes; adultos,15 a 20 minutos de autoadministración individual por miembros de la familia.,Escala de respuesta estructurada psicométrica,abierto,Sí/Restringido (Manuales disponibles por el autor).,NO,Eje IV/FACES-IV,FACES-IV_ficha_tecnica.pdf,,Cuestionario de autoinforme · 42 ítems · Likert de 5 puntos · 6 dimensiones
apgar_109,APGAR,APGAR Familiar,"Family APGAR Questionnaire (Smilkstein, 1978).","Dr. Gabriel Smilkstein, M.D. (Department of Family Medicine, University of Washington, EE.UU.).","Bellón, Delgado, Luna y Lardelli (1996); Granada, España (validación de referencia).",Eje IV,4,"Funcionamiento, adaptación y recursos",Apoyo social y Funcionamiento familiar,Apoyo social y familia,,red de apoyo; funcionamiento familiar; dinámica de pareja,Autoinforme,Autoinforme ultracorto de 5 ítems graduados en escala ordinal de 3 niveles (0 a 2 puntos).,Diagnóstico y severidad,"Familias, adultos y adolescentes",adolescentes; adultos,2 a 3 minutos en administración autoadministrada o heteroaplicada.,Escala de respuesta estructurada psicométrica,abierto,Sí,SI,Eje IV/APGAR,APGAR_ficha_tecnica.pdf,APGAR_protocolo.pdf,Cuestionario de autoinforme breve · 5 ítems · Likert de 3 puntos · Unidimensional
swls_110,SWLS,Escala de Satisfacción con la Vida,"Satisfaction With Life Scale (SWLS; Diener et al., 1985).","Ed Diener, Ph.D., Robert A. Emmons, Randy J. Larsen y Sharon Griffin (Univ. Illinois).","Atienza, Pons, Balaguer & García-Merita (2000, 2003); Cabañero et al. (2004); Vázquez et al. (2013).",Eje IV,4,"Funcionamiento, adaptación y recursos","Bienestar subjetivo, Bienestar psicológico y Florecimiento",Bienestar y satisfacción vital,,florecimiento; felicidad; satisfacción vital; afecto positivo,Autoinforme,Cuestionario de autoinforme unidimensional breve (5 reactivos).,Diagnóstico y severidad,Adultos y adolescentes,adolescentes; adultos,1 a 2 minutos de rápida autoadministración.,Escala Likert graduada de 7 niveles (1 = Muy en desacuerdo a 7 = Muy de acuerdo).,abierto,Sí,SI,Eje IV/SWLS,SWLS_ficha_tecnica.pdf,SWLS_protocolo.pdf,Cuestionario de autoinforme · 5 ítems · Likert de 7 puntos · Unidimensional
pwb_111,PWB,Escalas de Bienestar Psicológico,"Psychological Well-Being Scales (PWB; Ryff, 1989, 1995).",Carol D. Ryff (1989; University of Wisconsin-Madison),"Díaz, Rodríguez-Carvajal, Blanco et al. (2006, Psicothema); Van Dierendonck et al.; España.",Eje IV,4,"Funcionamiento, adaptación y recursos","Bienestar subjetivo, Bienestar psicológico y Florecimiento",Bienestar y satisfacción vital,,florecimiento; felicidad; satisfacción vital; afecto positivo,Autoinforme,Autoinforme de 29 reactivos (o 39) organizados en 6 dimensiones con escala Likert de 6 puntos (1 a 6).,Diagnóstico y severidad,Adultos,adultos,8 a 12 minutos de autoadministración guiada.,Escala de respuesta estructurada psicométrica,abierto,Sí,SI,Eje IV/PWB,PWB_ficha_tecnica.pdf,PWB_protocolo.pdf,Cuestionario de autoinforme · 29 ítems · Likert de 6 puntos · 6 dimensiones
fs_112,FS,Escala de Florecimiento,"Flourishing Scale (FS; Diener, Wirtz, Tov, Kim-Prieto, Choi, Oishi & Biswas-Diener, 2010).","Dr. Ed Diener, Ph.D. y colaboradores (University of Illinois / The Diener Institute, EE.UU.).","Checa, Perales y Espejo (2018); De la Fuente et al. (2017); España y Latinoamérica.",Eje IV,4,"Funcionamiento, adaptación y recursos","Bienestar subjetivo, Bienestar psicológico y Florecimiento",Bienestar y satisfacción vital,,florecimiento; felicidad; satisfacción vital; afecto positivo,Autoinforme,Autoinforme unidimensional ultracorto de 8 reactivos con escala Likert de 7 puntos (1 a 7).,Diagnóstico y severidad,Adultos,adultos,2 a 4 minutos en administración autoadministrada rápida.,Escala de respuesta estructurada psicométrica,abierto,Sí,SI,Eje IV/FS,FS_ficha_tecnica.pdf,FS_protocolo.pdf,Cuestionario de autoinforme · 8 ítems · Likert de 7 puntos · Unidimensional
sf-36_113,SF-36,Cuestionario de Salud SF-36,"Medical Outcomes Study 36-Item Short-Form Health Survey (Ware & Sherbourne, 1992).","John E. Ware Jr., Ph.D. y Cathy Donald Sherbourne, Ph.D. (RAND Corporation / MOS).","Jordi Alonso, Montserrat Prieto y Josep M. Antó (1995, 1998); IMIM Barcelona, España.",Eje IV,4,"Funcionamiento, adaptación y recursos",Calidad de vida,Calidad de vida,,Quality of life; QoL; Calidad de vida; Vida diaria; Bienestar; Salud mental; Salud física,Autoinforme,Cuestionario de autoinforme genérico con 36 reactivos politómicos graduados.,Monitoreo de proceso / Evolución,Adultos (general y pacientes médicos/psiquiátricos),adultos,8 a 12 minutos de cumplimentación autónoma o guiada.,Escalas Likert de formato variable (2 a 6 opciones de respuesta con anclajes verbales).,abierto,Sí: protocolo en español publicable (formulario difundido por SECOT) y RAND-36 en inglés de dominio público. SF-36v2® comercial no incluido.,SI,Eje IV/SF-36,SF-36_ficha_tecnica.pdf,SF-36_protocolo.pdf,"Cuestionario de autoinforme · 36 ítems · Opciones según ítem: 5, 3, 2 y 6. · 8 dimensiones · Autoadministrada. Instrucción"
whoqol-bref_114,WHOQOL-BREF,Cuestionario de Calidad de Vida de la OMS - Versión Breve,"World Health Organization Quality of Life - BREF (WHOQOL Group, 1998).",Organización Mundial de la Salud (Grupo WHOQOL / OMS Ginebra).,"Ramona Lucas-Carrasco (2001, 2011); Centro WHOQOL Barcelona / Universidad de Barcelona.",Eje IV,4,"Funcionamiento, adaptación y recursos",Calidad de vida,Calidad de vida,,Quality of life; QoL; Calidad de vida; Vida diaria; Bienestar; Salud mental; Salud física,Autoinforme,Cuestionario de autoinforme transcultural breve de 26 reactivos.,Monitoreo de proceso / Evolución,Adultos,adultos,8 a 12 minutos de cumplimentación autónoma.,Escala Likert de 5 puntos con descriptores semánticos adaptados a cada reactivo.,abierto,Sí (Disponible por OMS),SI,Eje IV/WHOQOL-BREF,WHOQOL-BREF_ficha_tecnica.pdf,WHOQOL-BREF_protocolo.pdf,Cuestionario de autoinforme · 26 ítems · Likert de 5 puntos · 4 dimensiones
cd-risc_115,CD-RISC,Escala de Resiliencia de Connor-Davidson,"Connor-Davidson Resilience Scale (CD-RISC; Connor & Davidson, 2003).","Kathryn M. Connor, M.D. y Jonathan R. T. Davidson, M.D. (Duke University Medical Center, EE.UU.).","Bobes et al. (2001, 2008); Notario-Pacheco et al. (2011); Crespo et al. (2014); España y LatAm.",Eje IV,4,"Funcionamiento, adaptación y recursos","Resiliencia, Afrontamiento y Fortalezas",Afrontamiento y resiliencia,,coping; resiliencia; tolerancia a la frustración; adaptación,Autoinforme,Autoinforme de 10 o 25 reactivos balanceados con escala Likert de 5 puntos (0 a 4).,Diagnóstico y severidad,Adultos y adolescentes,adolescentes; adultos,3 a 5 minutos (CD-RISC-10) o 8 a 10 minutos (CD-RISC-25).,Escala de respuesta estructurada psicométrica,comercial,"No (Licencia controlada por autores), aunque la versión de 10 ítems (CD-RISC 10) es muy accesible en investigación.",NO,Eje IV/CD-RISC,CD-RISC_ficha_tecnica.pdf,,Cuestionario de autoinforme · 25 ítems · Likert de 5 puntos · 5 dimensiones
